avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id,age,gender,marital_status
197.0,D00-SS,0,0.6272479999999999,5,0,low,0.8462049999999999,Employed,2,103416,52,Female,Married
156.0,D00-SS,0,0.42211099999999996,2,0,medium,0.42053599999999997,Left,3,114617,27,Male,Unmarried
145.0,D00-SP,0,0.907487,4,0,medium,0.822627,Employed,3,107993,48,Male,Married
262.0,D00-ENG,0,0.576345,3,0,low,0.900914,Employed,3,104445,23,Female,Unmarried
272.0,D00-SS,0,0.9165760000000001,4,0,low,0.816861,Employed,2,109164,27,Male,Unmarried
272.0,D00-ENG,0,0.7403890000000001,4,0,low,0.7267100000000001,Employed,4,118834,40,Male,Married
156.0,D00-IT,0,0.527786,2,0,medium,0.45755500000000005,Left,3,118487,24,Male,Unmarried
196.0,D00-SP,0,0.840208,4,0,low,0.468987,Employed,2,107115,29,Male,Unmarried
139.0,D00-FN,0,0.42874799999999996,4,0,low,0.553315,Employed,3,108634,50,Male,Married
218.0,D00-PD,0,0.53623,3,0,low,0.754514,Employed,3,148640,33,Female,Married
173.0,D00-SP,0,0.464818,4,0,low,0.9049870000000001,Employed,3,102521,42,Male,Married
158.0,D00-PD,0,0.7195233438320212,3,0,medium,0.694338,Employed,2,100212,23,Female,Unmarried
172.0,D00-SS,0,0.764119,2,0,low,0.5702649999999999,Employed,5,100189,26,Male,Unmarried
252.0,D00-ENG,0,1.0,4,0,medium,0.706676,Left,5,109805,47,Male,Married
228.0,D00-SP,0,0.997617,5,0,low,0.8355370000000001,Left,5,102876,51,Male,Married
229.0,D00-ENG,1,0.5613100000000001,3,0,medium,0.37148600000000004,Employed,6,105725,23,Male,Unmarried
150.0,D00-ENG,1,0.722725376662377,3,0,low,0.8856290000000001,Employed,2,108015,22,Female,Unmarried
152.0,D00-SS,0,0.710672301578354,6,0,low,0.143822,Employed,3,116719,43,Male,Married
247.0,D00-SS,0,0.612849,4,0,low,0.723417,Employed,4,113876,35,Male,Married
160.0,D00-IT,0,0.545882,6,0,low,0.213794,Employed,2,103402,50,Male,Married
226.0,D00-FN,1,0.5560390000000001,4,0,medium,0.288337,Employed,4,110232,32,Male,Married
161.0,D00-ENG,0,0.722725376662377,4,0,medium,0.9021899999999999,Employed,3,111588,54,Female,Married
203.0,D00-SP,0,0.889864,2,0,medium,0.262727,Employed,3,115495,23,Male,Unmarried
150.0,D00-ENG,0,0.63889,2,0,low,0.923309,Employed,3,115318,27,Male,Unmarried
216.0,D00-PD,0,0.5303399999999999,4,0,low,0.853877,Employed,2,117047,42,Male,Married
143.0,D00-SP,0,0.7231704095688735,5,0,low,0.9076549999999999,Employed,3,116503,46,Male,Married
141.0,D00-IT,0,0.48458,2,0,low,0.411617,Left,3,104244,25,Male,Unmarried
167.0,D00-ENG,1,0.722725376662377,4,0,low,0.9253709999999999,Employed,2,106307,48,Male,Married
184.0,D00-AD,0,0.645414,3,0,high,0.896486,Employed,5,108455,24,Male,Unmarried
214.0,D00-ENG,0,0.534138,3,0,medium,0.496418,Employed,3,105461,26,Male,Unmarried
193.0,D00-ENG,0,0.8244040000000001,5,0,medium,0.880307,Employed,4,103176,40,Male,Married
143.0,D00-SP,0,0.77299,3,0,low,0.9929100000000001,Employed,3,145545,28,Male,Married
174.0,D00-ENG,0,0.8225969999999999,3,0,low,0.65217,Employed,3,102675,23,Female,Unmarried
146.0,D00-IT,0,0.963082,4,0,medium,0.9229799999999999,Employed,3,103549,52,Male,Married
255.0,D00-SS,0,0.562433,2,0,medium,0.23685100000000003,Employed,5,114028,22,Male,Unmarried
252.0,D00-ENG,1,0.579734,4,0,medium,0.72896,Employed,2,100196,24,Male,Unmarried
204.0,D00-FN,0,0.812852,3,0,medium,0.608494,Employed,10,119362,25,Male,Unmarried
190.0,D00-IT,0,0.651061,3,0,medium,1.0,Employed,10,108410,25,Male,Unmarried
244.0,D00-SS,0,0.466579,3,0,medium,0.773534,Employed,2,110132,25,Male,Unmarried
159.0,D00-SS,0,0.710672301578354,2,0,low,0.443723,Left,3,109090,26,Male,Unmarried
145.0,D00-SS,1,0.44865,4,1,medium,0.740786,Employed,5,109736,35,Male,Married
167.0,D00-ENG,1,0.49165600000000004,4,0,low,0.8684139999999999,Employed,3,107249,40,Male,Married
247.0,D00-UN,0,0.936826,3,0,low,0.8509959999999999,Employed,2,107992,23,Female,Unmarried
140.0,D00-SS,0,0.9050860000000001,2,0,high,0.455058,Employed,4,102126,24,Female,Unmarried
204.0,D00-ENG,0,0.507268,4,0,medium,0.8667459999999999,Employed,3,108571,52,Male,Married
157.0,D00-SS,0,0.600349,3,0,high,0.637401,Employed,2,116045,26,Male,Unmarried
205.0,D00-IT,0,0.7068979999999999,4,0,low,0.552113,Employed,4,106601,32,Female,Married
274.0,D00-UN,0,0.682855,3,0,low,1.0,Employed,3,115415,25,Male,Unmarried
176.0,D00-ENG,1,0.663429,3,0,low,0.698951,Employed,3,103845,22,Male,Unmarried
173.0,D00-SP,1,0.488404,4,0,high,0.728571,Employed,2,101004,25,Male,Unmarried
244.0,D00-IT,0,1.0,6,0,medium,0.271733,Employed,3,104055,33,Male,Married
259.0,D00-IT,0,0.901998,6,0,medium,0.126649,Left,5,102976,32,Male,Married
219.0,D00-FN,0,0.6358659999999999,3,0,low,0.6830579999999999,Employed,2,107208,29,Male,Unmarried
233.0,D00-SS,0,0.658721,4,0,medium,0.49625,Employed,7,106573,32,Male,Married
150.0,D00-ENG,0,0.562807,4,0,low,0.653075,Employed,4,103724,24,Male,Unmarried
199.0,D00-FN,0,0.964809,5,0,high,0.8859040000000001,Employed,3,119450,44,Female,Married
186.0,D00-SP,0,0.9238959999999999,4,0,low,0.73852,Employed,3,115092,35,Female,Married
152.0,D00-ENG,0,0.47910699999999995,4,0,low,0.9005770000000001,Employed,3,117513,48,Female,Married
219.0,D00-IT,0,0.39411399999999996,5,0,medium,0.510488,Employed,4,116119,29,Female,Married
124.0,D00-IT,0,0.9716,3,0,medium,0.513626,Employed,5,115685,28,Male,Unmarried
141.0,D00-SP,1,0.958414,4,0,low,0.6759109999999999,Employed,2,118593,53,Female,Married
225.0,D00-SS,0,0.48420100000000005,4,0,medium,0.9482290000000001,Employed,3,108337,47,Female,Married
147.0,D00-SS,0,0.747746,4,0,low,0.5560390000000001,Employed,3,100495,50,Male,Married
274.0,D00-SS,1,0.8115,4,0,low,0.839059,Employed,2,111017,22,Male,Unmarried
180.0,D00-SP,0,0.6510859999999999,5,0,medium,0.814608,Left,5,110369,55,Male,Married
136.0,D00-SP,0,0.6626380000000001,4,0,medium,0.574946,Employed,2,102872,23,Female,Unmarried
137.0,D00-IT,0,0.9315540000000001,4,0,medium,0.771246,Employed,3,106834,23,Male,Unmarried
160.0,D00-SS,1,0.6395109999999999,5,0,medium,0.170489,Employed,4,105573,52,Female,Married
180.0,D00-SP,0,0.7231704095688735,3,0,low,0.193073,Employed,3,117288,23,Female,Unmarried
151.0,D00-FN,0,0.5209729999999999,2,0,low,0.508777,Left,3,104526,23,Male,Unmarried
202.0,D00-IT,0,0.615037,4,0,medium,0.780189,Employed,2,110025,39,Male,Married
257.0,D00-IT,1,0.7195245440329218,3,0,low,0.703759,Employed,3,111044,26,Male,Unmarried
168.0,D00-FN,0,0.6728529999999999,4,0,low,0.8783700000000001,Employed,3,109792,43,Male,Married
200.0,D00-ENG,0,0.8562709999999999,3,0,medium,0.7110390000000001,Employed,4,119190,22,Male,Unmarried
269.0,D00-FN,0,0.7247044787878789,6,0,high,0.132166,Employed,2,112955,41,Male,Married
189.0,D00-SP,0,0.837146,3,0,medium,0.908099,Employed,2,116031,24,Male,Unmarried
171.0,D00-MT,1,0.634146,6,0,high,0.46527799999999997,Employed,5,115934,51,Female,Married
156.0,D00-PD,0,0.638501,4,0,low,0.7798430000000001,Employed,3,117545,37,Male,Married
187.0,D00-SP,0,0.718023,4,0,medium,0.77081,Employed,3,109093,45,Male,Married
221.0,D00-MT,0,0.679976,6,0,medium,0.41207200000000005,Employed,10,130229,49,Female,Married
165.0,D00-IT,0,0.65184,3,0,low,0.9348290000000001,Employed,2,112091,27,Male,Unmarried
264.0,D00-IT,0,0.923306,6,0,low,0.15848399999999999,Left,4,115989,45,Male,Married
150.0,D00-PD,0,0.55148,2,0,low,0.403169,Left,3,103085,28,Male,Unmarried
256.0,D00-MT,0,0.973341,7,0,medium,0.13268,Left,4,107881,39,Male,Married
205.0,D00-SS,0,0.8454290000000001,3,0,low,0.6445850000000001,Employed,2,116466,29,Male,Unmarried
184.0,D00-IT,0,0.684867,5,0,low,0.551743,Employed,3,116169,38,Female,Married
162.0,D00-ENG,0,0.8792540000000001,4,0,medium,1.0,Employed,4,119546,47,Male,Married
263.0,D00-MT,0,0.830448,3,0,medium,0.345652,Employed,3,107401,27,Male,Unmarried
271.0,D00-MT,0,0.831606,3,0,low,0.7968609999999999,Employed,3,101537,28,Male,Unmarried
250.0,D00-MT,0,0.9589989999999999,3,0,low,0.74393,Employed,3,111660,25,Male,Unmarried
226.0,D00-ENG,0,0.902372,3,0,low,0.551088,Employed,2,101450,22,Female,Unmarried
252.0,D00-MN,0,0.8775850000000001,4,0,medium,0.7127760000000001,Employed,3,106290,38,Female,Married
202.0,D00-IT,0,0.7195245440329218,4,0,medium,0.706467,Employed,3,112186,39,Female,Married
275.0,D00-SS,1,0.544647,5,0,high,0.107332,Employed,4,100583,36,Male,Married
229.0,D00-PD,0,0.831176,4,0,medium,0.185943,Employed,4,146012,39,Female,Married
185.0,D00-SP,0,0.921436,5,0,low,0.567765,Employed,2,106370,34,Male,Married
178.0,D00-ENG,1,0.658621,3,0,high,0.521353,Employed,3,118224,29,Male,Unmarried
224.0,D00-MT,0,0.787524,5,0,low,0.983979,Employed,2,100373,40,Male,Married
244.0,D00-SS,0,0.640691,3,0,low,0.585306,Employed,3,109755,24,Female,Unmarried
191.0,D00-IT,0,0.49946899999999994,5,0,low,0.660408,Employed,2,109098,40,Male,Married
201.0,D00-SS,0,0.698024,4,0,low,0.531805,Employed,3,118441,45,Female,Married
195.0,D00-SS,0,0.812772,3,0,medium,0.978617,Employed,7,110242,23,Female,Unmarried
143.0,D00-PD,0,0.7195233438320212,2,0,high,0.47829399999999994,Left,3,105287,24,Male,Unmarried
258.0,D00-FN,0,0.8793340000000001,5,0,low,0.753107,Left,5,101913,55,Male,Married
135.0,D00-MT,0,0.7149338820301787,3,1,low,0.845074,Employed,3,118035,27,Male,Unmarried
243.0,D00-ENG,1,0.719615,2,0,medium,0.69002,Employed,5,101843,25,Male,Unmarried
260.0,D00-SS,0,0.512998,3,0,medium,0.876942,Employed,3,110206,25,Male,Unmarried
162.0,D00-FN,0,0.521393,5,0,medium,0.780867,Employed,3,107759,52,Male,Married
165.0,D00-ENG,0,0.755642,3,0,medium,0.60887,Employed,2,103919,28,Male,Unmarried
154.0,D00-IT,1,0.538374,3,0,medium,0.466513,Employed,3,113295,23,Female,Unmarried
205.0,D00-PD,0,0.835108,3,0,low,0.265675,Employed,5,100458,24,Male,Unmarried
221.0,D00-SP,0,0.9151950000000001,5,0,medium,0.8348030000000001,Left,6,113169,37,Male,Married
169.0,D00-ENG,0,0.504771,5,0,low,0.611266,Employed,3,114105,46,Male,Married
166.0,D00-ENG,0,0.970693,6,0,low,0.9011399999999999,Employed,4,102021,28,Female,Married
200.0,D00-ENG,0,0.617413,3,0,low,0.591167,Employed,3,114812,29,Male,Unmarried
123.0,D00-SS,0,0.347341,3,0,medium,0.43955600000000006,Employed,2,119772,25,Female,Unmarried
218.0,D00-SS,0,0.7967390000000001,6,0,medium,0.13966800000000001,Employed,6,103452,43,Female,Married
139.0,D00-SS,0,0.892388,5,0,low,0.586334,Employed,3,106985,37,Female,Married
123.0,D00-UN,0,0.894476,4,0,medium,0.31298200000000004,Employed,4,115716,32,Male,Married
207.0,D00-ENG,0,0.796189,4,0,high,0.21615,Employed,5,105797,47,Male,Married
247.0,D00-ENG,0,0.8482139999999999,6,0,low,0.13492,Left,4,113802,41,Male,Married
158.0,D00-SS,0,0.721659,3,0,low,0.5967,Employed,3,111649,29,Male,Unmarried
146.0,D00-SS,0,0.691712,4,0,low,0.8361879999999999,Employed,4,103923,33,Male,Married
206.0,D00-ENG,0,0.560504,4,0,medium,0.8806149999999999,Employed,3,113262,30,Female,Married
244.0,D00-SS,0,0.710672301578354,4,0,low,0.566797,Employed,3,115470,31,Male,Married
196.0,D00-SS,0,0.508757,3,0,medium,0.38407600000000003,Employed,3,108900,26,Male,Unmarried
186.0,D00-SP,1,0.765095,5,0,medium,0.296412,Employed,4,109045,32,Male,Married
275.0,D00-SP,0,0.9363319999999999,6,0,low,0.139431,Left,4,101872,42,Male,Married
172.0,D00-SS,0,0.744644,5,0,high,0.23335799999999998,Employed,4,100233,53,Male,Married
270.0,D00-SS,1,0.967075,5,0,low,0.623703,Employed,3,115061,30,Male,Married
213.0,D00-SP,0,0.901206,4,0,low,0.8302579999999999,Employed,3,113160,41,Male,Married
228.0,D00-SP,0,0.8236879999999999,4,0,low,0.802836,Left,5,104565,51,Male,Married
130.0,D00-ENG,0,0.49973999999999996,2,0,low,0.46196899999999996,Left,3,112811,25,Male,Unmarried
260.0,D00-SS,0,0.8274389999999999,6,0,medium,0.133262,Left,4,102633,53,Male,Married
168.0,D00-SS,0,0.44233900000000004,5,0,high,0.712346,Employed,6,104707,30,Male,Married
167.0,D00-ENG,1,0.706605,4,0,low,0.745863,Employed,3,115521,34,Male,Married
134.0,D00-SS,0,0.7806029999999999,4,0,medium,0.655749,Employed,3,102568,28,Male,Unmarried
144.0,D00-SS,0,0.510037,3,0,medium,0.6218899999999999,Employed,3,109077,22,Male,Unmarried
225.0,D00-SS,0,0.950242,5,0,low,0.791048,Left,5,101217,36,Male,Married
245.0,D00-PD,0,0.871052,5,0,low,0.7847310000000001,Left,5,107142,34,Male,Married
156.0,D00-SS,0,0.8116770000000001,4,0,medium,0.9840770000000001,Employed,2,100594,34,Male,Married
160.0,D00-IT,0,0.967815,4,0,medium,0.736544,Employed,3,102858,42,Male,Married
211.0,D00-SP,0,0.73736,4,0,low,0.687606,Employed,2,101003,37,Female,Married
173.0,D00-SP,0,0.6607270000000001,4,0,high,0.642572,Employed,3,103013,23,Male,Unmarried
147.0,D00-SS,0,0.516729,4,0,low,0.633097,Employed,10,107909,30,Female,Married
248.0,D00-MT,0,0.8719,4,0,medium,0.6298060000000001,Employed,6,113483,26,Female,Married
201.0,D00-FN,0,0.7247044787878789,3,0,high,0.585769,Employed,3,104685,28,Male,Unmarried
250.0,D00-IT,0,0.754518,7,0,medium,0.0830376,Left,5,100224,52,Male,Married
268.0,D00-IT,1,0.949925,5,0,medium,0.8351040000000001,Employed,3,108150,43,Male,Married
193.0,D00-PD,0,0.873439,5,0,medium,0.497771,Employed,3,114144,32,Male,Married
293.0,D00-SP,0,0.8720319999999999,6,0,low,0.748071,Left,6,107169,42,Male,Married
231.0,D00-UN,0,0.583554,3,0,medium,0.894093,Employed,6,101437,22,Male,Unmarried
157.0,D00-IT,1,1.0,6,0,low,0.312569,Left,5,117901,55,Male,Married
251.0,D00-SS,0,0.952368,5,0,low,0.8672799999999999,Left,6,110408,57,Male,Married
199.0,D00-SS,0,0.811336,4,0,low,0.737229,Employed,2,102932,27,Male,Unmarried
142.0,D00-SS,0,0.5085,2,0,low,0.395579,Left,3,119422,22,Male,Unmarried
201.0,D00-SS,0,0.812041,4,0,high,0.9650200000000001,Employed,2,110925,38,Male,Married
201.0,D00-MT,0,0.7149338820301787,4,0,low,0.8935280000000001,Employed,2,102582,38,Male,Married
228.0,D00-MT,0,0.975295,4,0,medium,0.684873,Employed,3,100641,50,Female,Married
151.0,D00-SS,0,0.7642869999999999,6,0,low,0.36475100000000005,Employed,3,102159,52,Male,Married
207.0,D00-SP,0,0.546499,5,0,low,0.5307729999999999,Employed,3,107301,46,Male,Married
148.0,D00-SS,0,0.563076,2,0,low,0.465791,Left,3,112550,22,Male,Unmarried
127.0,D00-ENG,0,0.48052799999999996,2,0,medium,0.505899,Left,3,117429,29,Male,Unmarried
137.0,D00-IT,1,0.9091299999999999,4,0,high,0.541324,Employed,2,110957,35,Male,Married
219.0,D00-ENG,0,0.9084770000000001,2,0,low,0.862074,Employed,4,113649,22,Male,Unmarried
271.0,D00-MN,0,0.752464,5,0,high,0.180332,Employed,4,116333,35,Male,Married
287.0,D00-ENG,0,0.9667959999999999,4,0,medium,0.273414,Employed,5,106917,39,Male,Married
143.0,D00-SS,0,0.5482100000000001,2,0,medium,0.344263,Left,3,102292,25,Male,Unmarried
225.0,D00-SS,1,0.5794520000000001,3,0,medium,0.9993549999999999,Employed,4,112793,23,Female,Unmarried
280.0,D00-AD,0,0.5792510000000001,2,0,low,0.917748,Employed,4,110018,28,Male,Unmarried
96.0,D00-IT,0,0.813245,4,0,medium,0.931385,Employed,4,110395,36,Male,Married
163.0,D00-ENG,0,0.5454439999999999,6,0,low,0.655196,Employed,6,118709,42,Male,Married
264.0,D00-IT,0,0.5562590000000001,3,0,medium,0.927924,Employed,3,105226,27,Male,Unmarried
178.0,D00-SS,0,0.6613899999999999,3,1,low,0.5875199999999999,Employed,2,100617,27,Male,Unmarried
260.0,D00-MN,0,0.882648,3,0,low,0.703498,Employed,2,105991,23,Female,Unmarried
175.0,D00-ENG,1,0.541191,4,0,low,0.896359,Employed,2,119240,53,Male,Married
210.0,D00-IT,0,0.7195245440329218,4,0,medium,0.45979200000000003,Employed,2,114710,35,Female,Married
181.0,D00-SP,0,0.601529,2,0,medium,0.53572,Employed,4,111820,25,Female,Unmarried
278.0,D00-SS,0,0.745395,7,0,low,0.0863868,Left,4,104404,48,Male,Married
260.0,D00-MT,0,0.7149338820301787,4,0,high,0.559947,Employed,3,106504,37,Male,Married
255.0,D00-UN,0,0.649058,4,0,medium,0.562647,Employed,3,111669,28,Male,Unmarried
231.0,D00-SP,0,0.8138880000000001,3,0,medium,0.911953,Employed,3,116511,29,Male,Unmarried
261.0,D00-ENG,0,0.722725376662377,4,0,low,0.969305,Employed,3,115425,39,Female,Married
189.0,D00-SS,1,0.710672301578354,4,0,medium,0.257063,Employed,2,109168,34,Female,Married
151.0,D00-SS,1,0.762668,5,0,low,0.14455199999999999,Employed,2,114953,40,Male,Married
142.0,D00-SS,0,0.835197,5,0,medium,0.21299099999999999,Employed,4,113255,45,Male,Married
233.0,D00-SS,0,0.894531,4,0,medium,0.5060359999999999,Employed,7,119497,30,Male,Married
274.0,D00-SS,0,0.732871,6,0,low,0.668503,Employed,5,102309,33,Female,Married
176.0,D00-MN,0,0.529482,4,0,medium,0.966457,Employed,8,119136,33,Male,Married
200.0,D00-AD,0,0.895249,3,0,low,0.739011,Employed,3,111111,28,Male,Unmarried
211.0,D00-SS,0,0.486637,3,0,medium,0.749849,Employed,7,117611,24,Male,Unmarried
264.0,D00-IT,0,0.628396,4,0,low,0.139443,Employed,3,116188,44,Male,Married
234.0,D00-SS,0,0.623682,3,0,medium,0.860094,Employed,3,113732,28,Male,Unmarried
291.0,D00-FN,0,0.770365,7,0,low,0.123901,Left,4,112035,46,Male,Married
238.0,D00-IT,0,0.514196,4,0,medium,0.74989,Employed,3,103392,32,Female,Married
136.0,D00-SP,0,0.475691,2,0,medium,0.400107,Left,3,113859,23,Male,Unmarried
153.0,D00-IT,0,0.47022600000000003,2,0,high,0.323243,Employed,3,101333,24,Female,Unmarried
261.0,D00-MT,1,0.612742,4,0,low,0.745089,Employed,3,115140,52,Male,Married
266.0,D00-FN,0,0.725739,4,0,medium,0.6047520000000001,Employed,3,131545,39,Female,Married
187.0,D00-ENG,0,0.624576,4,0,low,0.82704,Employed,2,118516,25,Male,Unmarried
189.0,D00-SP,0,0.7231704095688735,4,0,medium,0.674974,Employed,2,104211,30,Female,Married
130.0,D00-ENG,0,0.457204,2,0,low,0.380504,Left,3,103907,27,Male,Unmarried
151.0,D00-IT,0,0.579692,2,0,low,0.40174099999999996,Left,3,112914,24,Male,Unmarried
154.0,D00-MT,0,0.514656,2,0,low,0.486242,Left,3,118792,26,Male,Unmarried
250.0,D00-SS,0,0.529836,6,0,medium,0.150308,Left,5,106078,38,Male,Married
148.0,D00-SS,0,0.8455090000000001,4,0,medium,0.190022,Employed,5,113916,29,Male,Unmarried
134.0,D00-SS,0,0.803563,4,1,low,0.792985,Employed,3,106767,23,Male,Unmarried
248.0,D00-ENG,0,0.615555,2,0,low,0.7867390000000001,Employed,2,118998,28,Male,Unmarried
211.0,D00-SP,0,0.9460280000000001,2,0,medium,0.263125,Employed,2,118708,27,Male,Unmarried
189.0,D00-IT,0,0.91446,4,0,medium,0.78881,Employed,2,107554,51,Male,Married
272.0,D00-FN,0,0.848144,7,0,low,0.129462,Left,4,119124,45,Male,Married
160.0,D00-SS,0,0.73114,2,0,low,0.243696,Employed,4,105003,26,Male,Unmarried
149.0,D00-ENG,0,0.722725376662377,4,0,medium,0.367789,Employed,3,140507,41,Male,Married
173.0,D00-PR,0,0.916356,5,0,low,0.9212239999999999,Employed,3,106202,45,Male,Married
212.0,D00-SS,0,0.58968,5,0,high,0.993875,Employed,6,110682,39,Male,Married
198.0,D00-MN,0,0.672337,4,0,medium,0.540863,Employed,2,118255,26,Male,Unmarried
156.0,D00-SS,0,0.448191,2,0,low,0.395322,Left,3,105802,29,Male,Unmarried
143.0,D00-SS,0,0.7184159999999999,3,0,medium,0.484029,Employed,4,100912,25,Male,Unmarried
156.0,D00-PD,0,0.649564,5,0,low,0.809893,Employed,2,100513,48,Female,Married
196.0,D00-ENG,0,0.8692629999999999,3,0,low,0.8757,Employed,2,106799,23,Female,Unmarried
276.0,D00-MT,0,0.643705,4,0,high,0.22881100000000001,Employed,6,109503,47,Male,Married
151.0,D00-PD,0,0.768293,5,0,low,0.747781,Employed,2,103292,50,Male,Married
169.0,D00-MT,1,0.915647,5,0,low,0.573509,Employed,2,116248,50,Male,Married
265.0,D00-IT,0,0.8381280000000001,5,0,low,0.694369,Employed,3,115202,32,Female,Married
239.0,D00-ENG,0,0.509216,5,0,medium,0.512896,Employed,3,119005,34,Female,Married
143.0,D00-SS,0,0.997491,3,0,low,0.745379,Employed,4,119397,23,Male,Unmarried
102.0,D00-SS,0,0.674501,4,0,medium,0.259947,Employed,3,112631,39,Male,Married
186.0,D00-SP,0,0.6437390000000001,5,0,medium,0.661365,Employed,4,114191,41,Male,Married
188.0,D00-MT,0,0.5864590000000001,3,0,high,0.925328,Employed,3,103094,23,Male,Unmarried
212.0,D00-SS,0,0.603299,5,0,medium,0.691345,Employed,6,102767,35,Male,Married
153.0,D00-MT,0,0.9601219999999999,4,0,low,0.619187,Employed,2,110728,24,Male,Unmarried
114.0,D00-ENG,0,0.400471,4,0,medium,0.32548299999999997,Employed,4,109200,43,Female,Married
206.0,D00-ENG,0,0.851295,3,0,low,0.566524,Employed,2,117189,22,Male,Unmarried
161.0,D00-ENG,0,0.849773,6,0,low,0.704978,Left,4,107455,46,Male,Married
170.0,D00-PR,0,0.699204608974359,4,0,medium,0.914199,Employed,2,114580,52,Female,Married
201.0,D00-SP,1,0.8104560000000001,4,0,low,0.8483229999999999,Employed,2,118974,23,Male,Unmarried
263.0,D00-SS,0,0.715069,6,0,low,0.7325,Employed,6,118096,28,Female,Married
148.0,D00-PD,0,0.977733,5,0,low,0.9916440000000001,Employed,3,100255,52,Female,Married
204.0,D00-SP,0,0.551449,5,0,low,0.700764,Employed,3,101237,50,Male,Married
137.0,D00-ENG,0,0.920259,4,0,low,0.917076,Employed,2,106603,27,Male,Unmarried
132.0,D00-SS,0,0.475076,3,0,low,0.573164,Employed,3,103418,22,Male,Unmarried
96.0,D00-SS,0,0.592837,4,0,low,0.5346029999999999,Employed,3,119144,37,Male,Married
192.0,D00-ENG,0,0.589925,3,0,medium,0.6181989999999999,Employed,3,133035,32,Male,Married
254.0,D00-SP,0,0.739166,6,0,low,0.11856199999999999,Left,4,102540,45,Male,Married
158.0,D00-ENG,0,0.722725376662377,4,0,medium,0.39045,Employed,2,113036,30,Male,Married
167.0,D00-MT,0,0.631392,5,0,medium,0.173958,Employed,7,106795,41,Female,Married
255.0,D00-ENG,1,0.889249,5,0,low,0.762451,Employed,4,100117,45,Male,Married
273.0,D00-SP,0,0.694367,3,0,low,0.596511,Left,6,108768,28,Male,Unmarried
148.0,D00-AD,0,0.602962,4,0,low,0.651935,Employed,3,111155,27,Male,Unmarried
141.0,D00-SS,0,0.716308,4,0,low,0.298746,Left,2,109341,57,Male,Married
183.0,D00-SS,0,0.710672301578354,3,0,medium,0.961411,Employed,2,106932,22,Male,Unmarried
157.0,D00-MN,1,0.928941,5,0,medium,0.654502,Employed,7,116405,50,Male,Married
153.0,D00-ENG,1,0.837575,3,0,medium,0.78115,Employed,3,103164,23,Female,Unmarried
227.0,D00-ENG,0,0.78114,3,0,medium,0.63749,Employed,2,107008,22,Male,Unmarried
271.0,D00-PD,0,0.755703,2,0,low,0.683353,Employed,2,102220,24,Male,Unmarried
183.0,D00-SS,0,0.5528569999999999,3,0,low,0.989891,Employed,3,109801,22,Female,Unmarried
132.0,D00-SP,0,0.6188060000000001,3,0,low,0.521486,Employed,3,100599,22,Male,Unmarried
217.0,D00-PD,0,0.8374889999999999,3,0,medium,0.656068,Employed,4,110185,26,Male,Unmarried
146.0,D00-PD,0,0.573705,3,0,low,0.7749119999999999,Employed,2,109574,24,Female,Unmarried
241.0,D00-SS,0,0.7995909999999999,5,0,medium,0.7648729999999999,Employed,2,105337,43,Male,Married
76.0,D00-TP,0,0.0,2,0,low,0.0,Employed,1,110042,29,Male,Unmarried
185.0,D00-SP,0,0.45859700000000003,6,0,medium,0.82257,Employed,4,117105,48,Male,Married
150.0,D00-SP,0,0.907597,5,0,low,0.758837,Employed,4,111194,53,Female,Married
155.0,D00-IT,0,0.7195245440329218,3,0,medium,0.498554,Employed,3,119028,27,Male,Unmarried
157.0,D00-UN,0,0.893854,3,0,medium,0.570906,Employed,4,112147,27,Male,Unmarried
257.0,D00-SP,0,0.783837,6,0,low,0.0787344,Left,4,108784,51,Male,Married
182.0,D00-SP,1,0.9761209999999999,5,0,medium,1.0,Employed,3,112070,46,Male,Married
138.0,D00-ENG,1,0.401885,3,0,medium,0.344846,Employed,3,110870,24,Male,Unmarried
202.0,D00-ENG,0,0.5924550000000001,4,0,low,0.7479060000000001,Employed,3,103049,53,Female,Married
230.0,D00-SS,0,1.0,4,0,high,0.626225,Employed,3,101645,42,Female,Married
132.0,D00-SS,0,0.692191,3,0,medium,1.0,Employed,2,111842,28,Male,Unmarried
184.0,D00-ENG,0,0.528118,4,0,low,0.803838,Employed,3,134884,34,Female,Married
141.0,D00-FN,0,0.557786,5,0,low,0.7737609999999999,Employed,2,106002,31,Male,Married
242.0,D00-ENG,1,0.722725376662377,2,0,high,0.619825,Employed,3,104739,27,Male,Unmarried
233.0,D00-SP,0,0.5433020000000001,4,0,low,0.581045,Employed,4,112857,29,Male,Unmarried
217.0,D00-ENG,0,0.740401,3,0,medium,0.914119,Employed,2,104558,25,Female,Unmarried
157.0,D00-IT,0,0.5922109999999999,4,0,medium,0.520846,Employed,3,117743,29,Male,Unmarried
211.0,D00-SS,0,0.562316,4,0,low,0.605772,Employed,4,108783,36,Male,Married
170.0,D00-SP,0,0.453596,4,0,low,0.281551,Employed,2,110292,34,Male,Married
171.0,D00-SS,0,0.513959,4,0,medium,0.783667,Employed,4,111077,29,Male,Unmarried
213.0,D00-IT,1,0.7848430000000001,3,0,medium,0.676006,Employed,3,106777,24,Male,Unmarried
263.0,D00-IT,0,0.547512,5,0,medium,0.864701,Employed,8,100906,41,Male,Married
